Year,Month,Day,yeardd,TMAX_F,TMIN_F
1871,08,09,1871.60274,81,70
1871,08,10,1871.605479,81,64
1871,08,11,1871.608219,83,63
1871,08,12,1871.610959,88,69
1871,08,13,1871.613699,80,67
1871,08,14,1871.616438,76,69
1871,08,15,1871.619178,85,74
1871,08,16,1871.621918,89,72
1871,08,17,1871.624658,78,71
1871,08,18,1871.627397,84,64
1871,08,19,1871.630137,74,63
1871,08,20,1871.632877,76,56
1871,08,21,1871.635616,78,63
1871,08,22,1871.638356,72,63
1871,08,23,1871.641096,72,58
1871,08,24,1871.643836,84,71
1871,08,25,1871.646575,77,69
1871,08,26,1871.649315,83,69
1871,08,27,1871.652055,89,71
1871,08,28,1871.654795,80,69
1871,08,29,1871.657534,83,70
1871,08,30,1871.660274,75,67
1871,08,31,1871.663014,74,62
1871,09,01,1871.665753,72,58
1871,09,02,1871.668493,78,59
1871,09,03,1871.671233,82,59
1871,09,04,1871.673973,79,64
1871,09,05,1871.676712,83,63
1871,09,06,1871.679452,83,65
1871,09,07,1871.682192,72,59
1871,09,08,1871.684932,65,52
1871,09,09,1871.687671,72,53
1871,09,10,1871.690411,77,58
1871,09,11,1871.693151,70,56
1871,09,12,1871.69589,69,59
1871,09,13,1871.69863,68,62
1871,09,14,1871.70137,61,52
1871,09,15,1871.70411,62,52
1871,09,16,1871.706849,68,55
1871,09,17,1871.709589,72,54
1871,09,18,1871.712329,62,46
1871,09,19,1871.715068,66,50
1871,09,20,1871.717808,63,45
1871,09,21,1871.720548,56,40
1871,09,22,1871.723288,62,42
1871,09,23,1871.726027,71,46
1871,09,24,1871.728767,77,57
1871,09,25,1871.731507,67,55
1871,09,26,1871.734247,64,52
1871,09,27,1871.736986,64,47
1871,09,28,1871.739726,60,47
1871,09,29,1871.742466,56,44
1871,09,30,1871.745205,61,42
1871,10,01,1871.747945,65,45
1871,10,02,1871.750685,74,52
1871,10,03,1871.753425,62,51
1871,10,04,1871.756164,69,55
1871,10,05,1871.758904,70,51
1871,10,06,1871.761644,70,59
1871,10,07,1871.764384,64,47
1871,10,08,1871.767123,66,43
1871,10,09,1871.769863,75,50
1871,10,10,1871.772603,70,57
1871,10,11,1871.775342,70,57
1871,10,12,1871.778082,57,48
1871,10,13,1871.780822,60,44
1871,10,14,1871.783562,64,50
1871,10,15,1871.786301,75,54
1871,10,16,1871.789041,62,51
1871,10,17,1871.791781,65,46
1871,10,18,1871.794521,55,40
1871,10,19,1871.79726,56,38
1871,10,20,1871.8,52,36
1871,10,21,1871.80274,58,31
1871,10,22,1871.805479,69,47
1871,10,23,1871.808219,76,55
1871,10,24,1871.810959,63,50
1871,10,25,1871.813699,54,49
1871,10,26,1871.816438,58,49
1871,10,27,1871.819178,63,52
1871,10,28,1871.821918,55,39
1871,10,29,1871.824658,50,38
1871,10,30,1871.827397,54,36
1871,10,31,1871.830137,60,46
1871,11,01,1871.832877,67,44
1871,11,02,1871.835616,54,38
1871,11,03,1871.838356,52,39
1871,11,04,1871.841096,45,35
1871,11,05,1871.843836,54,31
1871,11,06,1871.846575,42,29
1871,11,07,1871.849315,45,32
1871,11,08,1871.852055,50,35
1871,11,09,1871.854795,48,35
1871,11,10,1871.857534,45,38
1871,11,11,1871.860274,43,38
1871,11,12,1871.863014,44,30
1871,11,13,1871.865753,45,30
1871,11,14,1871.868493,53,35
1871,11,15,1871.871233,54,36
1871,11,16,1871.873973,36,32
1871,11,17,1871.876712,47,34
1871,11,18,1871.879452,43,34
1871,11,19,1871.882192,40,33
1871,11,20,1871.884932,53,40
1871,11,21,1871.887671,51,39
1871,11,22,1871.890411,42,33
1871,11,23,1871.893151,38,30
1871,11,24,1871.89589,54,31
1871,11,25,1871.89863,47,33
1871,11,26,1871.90137,50,32
1871,11,27,1871.90411,50,24
1871,11,28,1871.906849,24,16
1871,11,29,1871.909589,25,15
1871,11,30,1871.912329,22,15
1871,12,01,1871.915068,28,16
1871,12,02,1871.917808,35,26
1871,12,03,1871.920548,38,29
1871,12,04,1871.923288,44,29
1871,12,05,1871.926027,29,14
1871,12,06,1871.928767,26,13
1871,12,07,1871.931507,39,23
1871,12,08,1871.934247,43,29
1871,12,09,1871.936986,32,22
1871,12,10,1871.939726,35,20
1871,12,11,1871.942466,41,31
1871,12,12,1871.945205,39,30
1871,12,13,1871.947945,36,28
1871,12,14,1871.950685,34,22
1871,12,15,1871.953425,25,18
1871,12,16,1871.956164,36,15
1871,12,17,1871.958904,36,31
1871,12,18,1871.961644,42,31
1871,12,19,1871.964384,34,25
1871,12,20,1871.967123,25,9
1871,12,21,1871.969863,9,-2
1871,12,22,1871.972603,21,5
1871,12,23,1871.975342,55,21
1871,12,24,1871.978082,54,45
1871,12,25,1871.980822,49,32
1871,12,26,1871.983562,38,35
1871,12,27,1871.986301,42,19
1871,12,28,1871.989041,22,14
1871,12,29,1871.991781,29,20
1871,12,30,1871.994521,34,27
1871,12,31,1871.99726,39,34
1872,01,01,1872,49,33
1872,01,02,1872.002732,34,27
1872,01,03,1872.005464,36,27
1872,01,04,1872.008197,41,35
1872,01,05,1872.010929,41,32
1872,01,06,1872.013661,41,26
1872,01,07,1872.016393,26,13
1872,01,08,1872.019126,25,12
1872,01,09,1872.021858,42,23
1872,01,10,1872.02459,40,30
1872,01,11,1872.027322,45,29
1872,01,12,1872.030055,49,35
1872,01,13,1872.032787,50,38
1872,01,14,1872.035519,38,10
1872,01,15,1872.038251,24,10
1872,01,16,1872.040984,28,22
1872,01,17,1872.043716,34,20
1872,01,18,1872.046448,32,20
1872,01,19,1872.04918,44,28
1872,01,20,1872.051913,44,37
1872,01,21,1872.054645,41,33
1872,01,22,1872.057377,38,29
1872,01,23,1872.060109,40,20
1872,01,24,1872.062842,24,14
1872,01,25,1872.065574,24,18
1872,01,26,1872.068306,27,14
1872,01,27,1872.071038,34,22
1872,01,28,1872.07377,37,26
1872,01,29,1872.076503,30,7
1872,01,30,1872.079235,21,7
1872,01,31,1872.081967,22,8
1872,02,01,1872.084699,26,13
1872,02,02,1872.087432,30,16
1872,02,03,1872.090164,29,22
1872,02,04,1872.092896,34,24
1872,02,05,1872.095628,46,27
1872,02,06,1872.098361,43,31
1872,02,07,1872.101093,35,22
1872,02,08,1872.103825,29,18
1872,02,09,1872.106557,33,26
1872,02,10,1872.10929,40,28
1872,02,11,1872.112022,49,34
1872,02,12,1872.114754,53,36
1872,02,13,1872.117486,44,33
1872,02,14,1872.120219,36,14
1872,02,15,1872.122951,22,10
1872,02,16,1872.125683,34,20
1872,02,17,1872.128415,31,19
1872,02,18,1872.131148,36,17
1872,02,19,1872.13388,46,21
1872,02,20,1872.136612,53,28
1872,02,21,1872.139344,48,35
1872,02,22,1872.142077,36,12
1872,02,23,1872.144809,35,11
1872,02,24,1872.147541,57,26
1872,02,25,1872.150273,53,28
1872,02,26,1872.153005,26,21
1872,02,27,1872.155738,32,18
1872,02,28,1872.15847,37,18
1872,02,29,1872.161202,40,21
1872,03,01,1872.163934,36,13
1872,03,02,1872.166667,23,17
1872,03,03,1872.169399,43,20
1872,03,04,1872.172131,38,6
1872,03,05,1872.174863,10,3
1872,03,06,1872.177596,22,5
1872,03,07,1872.180328,34,18
1872,03,08,1872.18306,42,22
1872,03,09,1872.185792,35,25
1872,03,10,1872.188525,38,32
1872,03,11,1872.191257,49,30
1872,03,12,1872.193989,34,24
1872,03,13,1872.196721,45,17
1872,03,14,1872.199454,51,32
1872,03,15,1872.202186,35,17
1872,03,16,1872.204918,34,17
1872,03,17,1872.20765,38,28
1872,03,18,1872.210383,43,22
1872,03,19,1872.213115,47,28
1872,03,20,1872.215847,30,14
1872,03,21,1872.218579,27,14
1872,03,22,1872.221311,41,17
1872,03,23,1872.224044,43,28
1872,03,24,1872.226776,40,25
1872,03,25,1872.229508,49,27
1872,03,26,1872.23224,35,33
1872,03,27,1872.234973,44,31
1872,03,28,1872.237705,53,34
1872,03,29,1872.240437,62,39
1872,03,30,1872.243169,51,33
1872,03,31,1872.245902,40,34
1872,04,01,1872.248634,42,35
1872,04,02,1872.251366,53,33
1872,04,03,1872.254098,51,35
1872,04,04,1872.256831,48,32
1872,04,05,1872.259563,56,31
1872,04,06,1872.262295,62,38
1872,04,07,1872.265027,53,40
1872,04,08,1872.26776,56,40
1872,04,09,1872.270492,54,41
1872,04,10,1872.273224,63,44
1872,04,11,1872.275956,64,40
1872,04,12,1872.278689,60,43
1872,04,13,1872.281421,67,51
1872,04,14,1872.284153,55,38
1872,04,15,1872.286885,48,34
1872,04,16,1872.289617,39,32
1872,04,17,1872.29235,53,35
1872,04,18,1872.295082,55,36
1872,04,19,1872.297814,58,39
1872,04,20,1872.300546,64,45
1872,04,21,1872.303279,64,48
1872,04,22,1872.306011,56,35
1872,04,23,1872.308743,52,29
1872,04,24,1872.311475,70,43
1872,04,25,1872.314208,80,52
1872,04,26,1872.31694,83,57
1872,04,27,1872.319672,69,51
1872,04,28,1872.322404,68,49
1872,04,29,1872.325137,65,43
1872,04,30,1872.327869,60,43
1872,05,01,1872.330601,56,45
1872,05,02,1872.333333,72,55
1872,05,03,1872.336066,60,46
1872,05,04,1872.338798,51,43
1872,05,05,1872.34153,60,41
1872,05,06,1872.344262,68,48
1872,05,07,1872.346995,80,47
1872,05,08,1872.349727,85,66
1872,05,09,1872.352459,88,62
1872,05,10,1872.355191,89,64
1872,05,11,1872.357923,64,47
1872,05,12,1872.360656,74,50
1872,05,13,1872.363388,72,52
1872,05,14,1872.36612,71,48
1872,05,15,1872.368852,72,54
1872,05,16,1872.371585,69,52
1872,05,17,1872.374317,70,47
1872,05,18,1872.377049,66,50
1872,05,19,1872.379781,66,56
1872,05,20,1872.382514,72,58
1872,05,21,1872.385246,71,54
1872,05,22,1872.387978,74,57
1872,05,23,1872.39071,76,62
1872,05,24,1872.393443,74,59
1872,05,25,1872.396175,76,61
1872,05,26,1872.398907,71,57
1872,05,27,1872.401639,72,56
1872,05,28,1872.404372,72,54
1872,05,29,1872.407104,73,50
1872,05,30,1872.409836,60,55
1872,05,31,1872.412568,68,53
1872,06,01,1872.415301,72,55
1872,06,02,1872.418033,74,52
1872,06,03,1872.420765,73,55
1872,06,04,1872.423497,66,55
1872,06,05,1872.42623,58,52
1872,06,06,1872.428962,73,55
1872,06,07,1872.431694,68,58
1872,06,08,1872.434426,83,57
1872,06,09,1872.437158,85,64
1872,06,10,1872.439891,79,66
1872,06,11,1872.442623,84,62
1872,06,12,1872.445355,89,67
1872,06,13,1872.448087,82,68
1872,06,14,1872.45082,86,60
1872,06,15,1872.453552,75,60
1872,06,16,1872.456284,79,64
1872,06,17,1872.459016,83,64
1872,06,18,1872.461749,87,65
1872,06,19,1872.464481,87,67
1872,06,20,1872.467213,90,68
1872,06,21,1872.469945,92,73
1872,06,22,1872.472678,87,68
1872,06,23,1872.47541,84,67
1872,06,24,1872.478142,74,65
1872,06,25,1872.480874,69,64
1872,06,26,1872.483607,74,64
1872,06,27,1872.486339,85,66
1872,06,28,1872.489071,91,69
1872,06,29,1872.491803,90,74
1872,06,30,1872.494536,93,75
1872,07,01,1872.497268,95,75
1872,07,02,1872.5,96,78
1872,07,03,1872.502732,94,70
1872,07,04,1872.505464,94,73
1872,07,05,1872.508197,93,72
1872,07,06,1872.510929,86,70
1872,07,07,1872.513661,88,70
1872,07,08,1872.516393,86,71
1872,07,09,1872.519126,87,70
1872,07,10,1872.521858,86,72
1872,07,11,1872.52459,92,72
1872,07,12,1872.527322,81,73
1872,07,13,1872.530055,84,69
1872,07,14,1872.532787,92,69
1872,07,15,1872.535519,88,76
1872,07,16,1872.538251,87,76
1872,07,17,1872.540984,88,77
1872,07,18,1872.543716,85,75
1872,07,19,1872.546448,85,70
1872,07,20,1872.54918,86,65
1872,07,21,1872.551913,80,67
1872,07,22,1872.554645,82,66
1872,07,23,1872.557377,78,64
1872,07,24,1872.560109,79,67
1872,07,25,1872.562842,84,65
1872,07,26,1872.565574,80,66
1872,07,27,1872.568306,81,65
1872,07,28,1872.571038,84,68
1872,07,29,1872.57377,85,69
1872,07,30,1872.576503,78,70
1872,07,31,1872.579235,72,62
1872,08,01,1872.581967,75,62
1872,08,02,1872.584699,73,67
1872,08,03,1872.587432,83,68
1872,08,04,1872.590164,79,69
1872,08,05,1872.592896,82,65
1872,08,06,1872.595628,78,69
1872,08,07,1872.598361,87,72
1872,08,08,1872.601093,87,70
1872,08,09,1872.603825,87,69
1872,08,10,1872.606557,87,69
1872,08,11,1872.60929,90,72
1872,08,12,1872.612022,92,74
1872,08,13,1872.614754,90,74
1872,08,14,1872.617486,93,75
1872,08,15,1872.620219,88,71
1872,08,16,1872.622951,78,70
1872,08,17,1872.625683,87,75
1872,08,18,1872.628415,91,72
1872,08,19,1872.631148,92,75
1872,08,20,1872.63388,81,73
1872,08,21,1872.636612,84,75
1872,08,22,1872.639344,93,71
1872,08,23,1872.642077,83,70
1872,08,24,1872.644809,89,70
1872,08,25,1872.647541,84,71
1872,08,26,1872.650273,89,71
1872,08,27,1872.653005,83,69
1872,08,28,1872.655738,74,63
1872,08,29,1872.65847,71,60
1872,08,30,1872.661202,72,55
1872,08,31,1872.663934,66,53
1872,09,01,1872.666667,77,57
1872,09,02,1872.669399,79,62
1872,09,03,1872.672131,65,51
1872,09,04,1872.674863,67,47
1872,09,05,1872.677596,67,57
1872,09,06,1872.680328,74,63
1872,09,07,1872.68306,82,66
1872,09,08,1872.685792,93,70
1872,09,09,1872.688525,88,69
1872,09,10,1872.691257,70,64
1872,09,11,1872.693989,75,64
1872,09,12,1872.696721,78,67
1872,09,13,1872.699454,75,67
1872,09,14,1872.702186,68,59
1872,09,15,1872.704918,61,53
1872,09,16,1872.70765,60,53
1872,09,17,1872.710383,66,55
1872,09,18,1872.713115,73,61
1872,09,19,1872.715847,72,56
1872,09,20,1872.718579,65,53
1872,09,21,1872.721311,75,50
1872,09,22,1872.724044,89,61
1872,09,23,1872.726776,82,65
1872,09,24,1872.729508,78,64
1872,09,25,1872.73224,71,64
1872,09,26,1872.734973,71,65
1872,09,27,1872.737705,69,59
1872,09,28,1872.740437,69,54
1872,09,29,1872.743169,66,55
1872,09,30,1872.745902,70,59
1872,10,01,1872.748634,67,53
1872,10,02,1872.751366,60,48
1872,10,03,1872.754098,64,52
1872,10,04,1872.756831,66,50
1872,10,05,1872.759563,64,50
1872,10,06,1872.762295,76,63
1872,10,07,1872.765027,71,61
1872,10,08,1872.76776,64,51
1872,10,09,1872.770492,66,46
1872,10,10,1872.773224,74,48
1872,10,11,1872.775956,52,40
1872,10,12,1872.778689,54,37
1872,10,13,1872.781421,52,46
1872,10,14,1872.784153,51,42
1872,10,15,1872.786885,52,42
1872,10,16,1872.789617,64,46
1872,10,17,1872.79235,59,41
1872,10,18,1872.795082,59,49
1872,10,19,1872.797814,57,48
1872,10,20,1872.800546,55,36
1872,10,21,1872.803279,68,44
1872,10,22,1872.806011,68,50
1872,10,23,1872.808743,65,47
1872,10,24,1872.811475,49,43
1872,10,25,1872.814208,54,48
1872,10,26,1872.81694,62,53
1872,10,27,1872.819672,64,53
1872,10,28,1872.822404,53,42
1872,10,29,1872.825137,50,39
1872,10,30,1872.827869,51,38
1872,10,31,1872.830601,50,40
1872,11,01,1872.833333,59,45
1872,11,02,1872.836066,56,42
1872,11,03,1872.838798,51,43
1872,11,04,1872.84153,51,40
1872,11,05,1872.844262,53,39
1872,11,06,1872.846995,55,50
1872,11,07,1872.849727,55,47
1872,11,08,1872.852459,50,43
1872,11,09,1872.855191,50,40
1872,11,10,1872.857923,55,37
1872,11,11,1872.860656,55,40
1872,11,12,1872.863388,60,41
1872,11,13,1872.86612,58,39
1872,11,14,1872.868852,55,43
1872,11,15,1872.871585,47,33
1872,11,16,1872.874317,45,30
1872,11,17,1872.877049,40,24
1872,11,18,1872.879781,41,33
1872,11,19,1872.882514,43,31
1872,11,20,1872.885246,43,27
1872,11,21,1872.887978,37,24
1872,11,22,1872.89071,39,34
1872,11,23,1872.893443,43,34
1872,11,24,1872.896175,51,35
1872,11,25,1872.898907,51,40
1872,11,26,1872.901639,43,33
1872,11,27,1872.904372,42,32
1872,11,28,1872.907104,43,27
1872,11,29,1872.909836,35,15
1872,11,30,1872.912568,24,14
1872,12,01,1872.915301,39,16
1872,12,02,1872.918033,45,34
1872,12,03,1872.920765,44,38
1872,12,04,1872.923497,38,31
1872,12,05,1872.92623,36,29
1872,12,06,1872.928962,42,32
1872,12,07,1872.931694,36,30
1872,12,08,1872.934426,45,30
1872,12,09,1872.937158,38,15
1872,12,10,1872.939891,23,15
1872,12,11,1872.942623,31,21
1872,12,12,1872.945355,27,11
1872,12,13,1872.948087,32,11
1872,12,14,1872.95082,41,29
1872,12,15,1872.953552,49,30
1872,12,16,1872.956284,37,27
1872,12,17,1872.959016,37,28
1872,12,18,1872.961749,31,26
1872,12,19,1872.964481,38,24
1872,12,20,1872.967213,43,28
1872,12,21,1872.969945,38,26
1872,12,22,1872.972678,28,4
1872,12,23,1872.97541,33,8
1872,12,24,1872.978142,13,7
1872,12,25,1872.980874,15,4
1872,12,26,1872.983607,12,6
1872,12,27,1872.986339,15,6
1872,12,28,1872.989071,21,10
1872,12,29,1872.991803,25,16
1872,12,30,1872.994536,36,14
1872,12,31,1872.997268,38,21
1873,01,01,1873,35,21
1873,01,02,1873.00274,32,21
1873,01,03,1873.005479,47,30
1873,01,04,1873.008219,41,27
1873,01,05,1873.010959,49,23
1873,01,06,1873.013699,42,23
1873,01,07,1873.016438,38,14
1873,01,08,1873.019178,34,18
1873,01,09,1873.021918,36,24
1873,01,10,1873.024658,30,12
1873,01,11,1873.027397,12,5
1873,01,12,1873.030137,33,4
1873,01,13,1873.032877,47,21
1873,01,14,1873.035616,49,32
1873,01,15,1873.038356,31,26
1873,01,16,1873.041096,52,31
1873,01,17,1873.043836,54,30
1873,01,18,1873.046575,33,28
1873,01,19,1873.049315,29,18
1873,01,20,1873.052055,39,15
1873,01,21,1873.054795,45,31
1873,01,22,1873.057534,39,30
1873,01,23,1873.060274,36,24
1873,01,24,1873.063014,30,22
1873,01,25,1873.065753,26,13
1873,01,26,1873.068493,31,11
1873,01,27,1873.071233,28,13
1873,01,28,1873.073973,30,14
1873,01,29,1873.076712,21,0
1873,01,30,1873.079452,20,-1
1873,01,31,1873.082192,32,15
1873,02,01,1873.084932,29,13
1873,02,02,1873.087671,19,7
1873,02,03,1873.090411,35,9
1873,02,04,1873.093151,50,35
1873,02,05,1873.09589,46,34
1873,02,06,1873.09863,49,31
1873,02,07,1873.10137,39,32
1873,02,08,1873.10411,46,37
1873,02,09,1873.106849,42,12
1873,02,10,1873.109589,23,10
1873,02,11,1873.112329,42,23
1873,02,12,1873.115068,40,27
1873,02,13,1873.117808,28,16
1873,02,14,1873.120548,37,13
1873,02,15,1873.123288,42,26
1873,02,16,1873.126027,41,28
1873,02,17,1873.128767,42,32
1873,02,18,1873.131507,45,28
1873,02,19,1873.134247,42,36
1873,02,20,1873.136986,41,31
1873,02,21,1873.139726,34,18
1873,02,22,1873.142466,25,14
1873,02,23,1873.145205,19,11
1873,02,24,1873.147945,17,-1
1873,02,25,1873.150685,31,17
1873,02,26,1873.153425,37,28
1873,02,27,1873.156164,31,28
1873,02,28,1873.158904,35,27
1873,03,01,1873.161644,37,27
1873,03,02,1873.164384,45,23
1873,03,03,1873.167123,33,15
1873,03,04,1873.169863,20,10
1873,03,05,1873.172603,30,9
1873,03,06,1873.175342,35,13
1873,03,07,1873.178082,46,23
1873,03,08,1873.180822,46,37
1873,03,09,1873.183562,49,34
1873,03,10,1873.186301,41,26
1873,03,11,1873.189041,46,36
1873,03,12,1873.191781,44,32
1873,03,13,1873.194521,41,31
1873,03,14,1873.19726,46,33
1873,03,15,1873.2,47,32
1873,03,16,1873.20274,47,34
1873,03,17,1873.205479,41,31
1873,03,18,1873.208219,50,33
1873,03,19,1873.210959,51,39
1873,03,20,1873.213699,41,35
1873,03,21,1873.216438,37,30
1873,03,22,1873.219178,40,33
1873,03,23,1873.221918,55,31
1873,03,24,1873.224658,40,27
1873,03,25,1873.227397,30,24
1873,03,26,1873.230137,37,29
1873,03,27,1873.232877,35,23
1873,03,28,1873.235616,48,28
1873,03,29,1873.238356,50,39
1873,03,30,1873.241096,53,40
1873,03,31,1873.243836,51,41
1873,04,01,1873.246575,57,37
1873,04,02,1873.249315,57,41
1873,04,03,1873.252055,55,42
1873,04,04,1873.254795,60,40
1873,04,05,1873.257534,54,40
1873,04,06,1873.260274,51,39
1873,04,07,1873.263014,51,38
1873,04,08,1873.265753,60,48
1873,04,09,1873.268493,50,39
1873,04,10,1873.271233,59,40
1873,04,11,1873.273973,61,43
1873,04,12,1873.276712,43,33
1873,04,13,1873.279452,50,37
1873,04,14,1873.282192,50,37
1873,04,15,1873.284932,53,41
1873,04,16,1873.287671,51,39
1873,04,17,1873.290411,43,39
1873,04,18,1873.293151,56,40
1873,04,19,1873.29589,55,42
1873,04,20,1873.29863,54,39
1873,04,21,1873.30137,48,37
1873,04,22,1873.30411,40,37
1873,04,23,1873.306849,54,37
1873,04,24,1873.309589,57,40
1873,04,25,1873.312329,54,38
1873,04,26,1873.315068,48,38
1873,04,27,1873.317808,51,40
1873,04,28,1873.320548,61,43
1873,04,29,1873.323288,61,48
1873,04,30,1873.326027,64,48
1873,05,01,1873.328767,67,45
1873,05,02,1873.331507,58,42
1873,05,03,1873.334247,43,39
1873,05,04,1873.336986,67,38
1873,05,05,1873.339726,75,49
1873,05,06,1873.342466,64,50
1873,05,07,1873.345205,65,45
1873,05,08,1873.347945,54,46
1873,05,09,1873.350685,49,43
1873,05,10,1873.353425,59,47
1873,05,11,1873.356164,56,50
1873,05,12,1873.358904,64,50
1873,05,13,1873.361644,77,50
1873,05,14,1873.364384,60,43
1873,05,15,1873.367123,70,44
1873,05,16,1873.369863,66,50
1873,05,17,1873.372603,62,46
1873,05,18,1873.375342,65,46
1873,05,19,1873.378082,71,46
1873,05,20,1873.380822,62,47
1873,05,21,1873.383562,58,47
1873,05,22,1873.386301,66,48
1873,05,23,1873.389041,76,57
1873,05,24,1873.391781,78,60
1873,05,25,1873.394521,80,62
1873,05,26,1873.39726,80,61
1873,05,27,1873.4,71,58
1873,05,28,1873.40274,87,61
1873,05,29,1873.405479,83,67
1873,05,30,1873.408219,71,57
1873,05,31,1873.410959,68,50
1873,06,01,1873.413699,78,52
1873,06,02,1873.416438,83,57
1873,06,03,1873.419178,64,56
1873,06,04,1873.421918,78,53
1873,06,05,1873.424658,86,68
1873,06,06,1873.427397,80,63
1873,06,07,1873.430137,75,58
1873,06,08,1873.432877,70,54
1873,06,09,1873.435616,77,53
1873,06,10,1873.438356,86,60
1873,06,11,1873.441096,81,69
1873,06,12,1873.443836,74,62
1873,06,13,1873.446575,75,57
1873,06,14,1873.449315,70,54
1873,06,15,1873.452055,75,62
1873,06,16,1873.454795,89,65
1873,06,17,1873.457534,83,67
1873,06,18,1873.460274,79,62
1873,06,19,1873.463014,92,65
1873,06,20,1873.465753,90,71
1873,06,21,1873.468493,80,64
1873,06,22,1873.471233,71,62
1873,06,23,1873.473973,69,61
1873,06,24,1873.476712,62,57
